,movie_title,genres,runtime_minutes,director_name,director_deathYear
351,Kingsman: The Golden Circle,"Action,Adventure,Comedy",141.0,Matthew Vaughn,2
352,Gone in 60 Seconds,"Action,Crime,Thriller",118.0,Dominic Sena,2
353,Gladiator,"Action,Adventure,Drama",155.0,Ridley Scott,2
354,A Wrinkle in Time,"Adventure,Family,Fantasy",109.0,Ava DuVernay,2
355,Public Enemies,"Action,Biography,Crime",140.0,Michael Mann,2
356,Casino Royale,"Action,Adventure,Thriller",144.0,Martin Campbell,2
357,Minority Report,"Action,Crime,Mystery",145.0,Steven Spielberg,2
358,Bumblebee,"Action,Adventure,Sci-Fi",114.0,Travis Knight,2
359,Cloud Atlas,"Drama,Mystery,Sci-Fi",172.0,-,0
360,Harry Potter and the Chamber of Secrets,"Adventure,Family,Fantasy",161.0,Chris Columbus,2
361,Terminator 2: Judgment Day,"Action,Sci-Fi",137.0,James Cameron,2
362,Batman Forever,"Action,Adventure",121.0,Joel Schumacher,2020
363,Planet of the Apes,"Action,Adventure,Sci-Fi",119.0,Tim Burton,2
364,National Treasure,"Action,Adventure,Mystery",131.0,Jon Turteltaub,2
365,Django Unchained,"Drama,Western",165.0,Quentin Tarantino,2
366,1917,"Action,Drama,War",119.0,Sam Mendes,2
367,Little Fockers,"Comedy,Romance",98.0,Paul Weitz,2
368,True Lies,"Action,Comedy,Thriller",141.0,James Cameron,2
369,American Gangster,"Biography,Crime,Drama",157.0,Ridley Scott,2
370,Cloudy with a Chance of Meatballs,"Adventure,Animation,Comedy",90.0,-,0
371,The Other Guys,"Action,Comedy,Crime",107.0,Adam McKay,2
372,The Wolf of Wall Street,"Biography,Comedy,Crime",180.0,Martin Scorsese,2
373,Epic,"Action,Adventure,Animation",102.0,Chris Wedge,2
374,Eraser,"Action,Crime,Thriller",115.0,Chuck Russell,2
375,The Hunchback of Notre Dame,"Animation,Drama,Family",91.0,-,0
376,The Hunchback of Notre Dame,Animation,65.0,Roswitha Haas,2015
377,The Emperor's New Groove,"Adventure,Animation,Comedy",78.0,Mark Dindal,2
378,The Expendables 2,"Action,Adventure,Thriller",103.0,Simon West,2
379,Where the Wild Things Are,"Adventure,Drama,Family",101.0,Spike Jonze,2
380,Eragon,"Action,Adventure,Family",104.0,Stefen Fangmeier,2
381,Hercules,"Action,Adventure,Fantasy",98.0,Brett Ratner,2
382,Hercules,Comedy,112.0,-,0
383,The Tourist,"Action,Thriller",103.0,Florian Henckel von Donnersmarck,2
384,End of Days,"Action,Fantasy,Horror",122.0,Peter Hyams,2
385,Spies in Disguise,"Action,Adventure,Animation",102.0,-,0
386,The Stepford Wives,"Comedy,Horror,Sci-Fi",93.0,Frank Oz,2
387,Blood Diamond,"Adventure,Drama,Thriller",143.0,Edward Zwick,2
388,Midway,"Action,Drama,History",138.0,Roland Emmerich,2
389,Legend of the Guardians: The Owls of Ga'Hoole,"Action,Adventure,Animation",97.0,Zack Snyder,2
390,Land of the Lost,"Action,Adventure,Comedy",102.0,Brad Silberling,2
391,Peter Pan,"Adventure,Family,Fantasy",113.0,P.J. Hogan,2
392,Wonder Park,"Adventure,Animation,Comedy",85.0,Dylan Brown,2
393,Catwoman,"Action,Crime,Fantasy",104.0,Pitof,2
394,The Expendables 3,"Action,Adventure,Thriller",126.0,Patrick Hughes,2
395,West Side Story,"Crime,Drama,Musical",156.0,Steven Spielberg,2
396,Treasure Planet,"Adventure,Animation,Family",95.0,-,0
397,Green Zone,"Action,Drama,Thriller",115.0,Paul Greengrass,2
398,Geostorm,"Action,Sci-Fi,Thriller",109.0,Dean Devlin,2
399,Point Break,"Action,Adventure,Crime",114.0,Ericson Core,2
400,Cats,"Comedy,Drama,Family",110.0,Tom Hooper,2
401,In the Heart of the Sea,"Action,Adventure,Biography",122.0,Ron Howard,2
402,Transcendence,"Action,Drama,Sci-Fi",119.0,Wally Pfister,2
403,Son of the Mask,"Comedy,Family,Fantasy",94.0,Lawrence Guterman,2
404,Mortal Engines,"Action,Adventure,Fantasy",128.0,Christian Rivers,2
405,Chaos Walking,"Action,Adventure,Fantasy",109.0,Doug Liman,2
406,The Last Duel,"Action,Drama,History",152.0,Ridley Scott,2
407,The Adventures of Pluto Nash,"Action,Comedy,Sci-Fi",95.0,Ron Underwood,2
408,The Peanuts Movie,"Adventure,Animation,Comedy",88.0,Steve Martino,2
409,Robin Hood,"Action,Adventure,Drama",116.0,Otto Bathurst,2
410,The Mummy Returns,"Action,Adventure,Fantasy",130.0,Stephen Sommers,2
411,Gangs of New York,"Crime,Drama",167.0,Martin Scorsese,2
412,Alien: Covenant,"Horror,Sci-Fi,Thriller",122.0,Ridley Scott,2
413,Cinderella,"Adventure,Drama,Family",105.0,Kenneth Branagh,2
414,Cinderella,Fantasy,113.0,Kiran Nakti,2
415,Ice Age: Continental Drift,"Adventure,Animation,Comedy",88.0,-,0
416,Black Hawk Down,"Action,Drama,History",144.0,Ridley Scott,2
417,Sex and the City 2,"Comedy,Drama,Romance",146.0,Michael Patrick King,2
418,Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",118.0,Chris Columbus,2
419,The Campaign,Comedy,85.0,Jay Roach,2
420,Unstoppable,"Action,Thriller",98.0,Tony Scott,2012
421,The Fifth Element,"Action,Adventure,Sci-Fi",126.0,Luc Besson,2
422,The Road to El Dorado,"Adventure,Animation,Comedy",89.0,-,0
423,The Lovely Bones,"Drama,Fantasy,Thriller",135.0,Peter Jackson,2
424,Ben-Hur,"Action,Drama,Romance",123.0,Timur Bekmambetov,2
425,Seventh Son,"Action,Adventure,Fantasy",102.0,Sergei Bodrov,2
426,Finding Nemo,"Adventure,Animation,Comedy",100.0,-,0
427,The Lord of the Rings: The Return of the King,"Action,Adventure,Drama",201.0,Peter Jackson,2
428,The Lord of the Rings: The Two Towers,"Action,Adventure,Drama",179.0,Peter Jackson,2
429,Lara Croft: Tomb Raider,"Action,Adventure,Fantasy",100.0,Simon West,2
430,The Lord of the Rings: The Fellowship of the Ring,"Action,Adventure,Drama",178.0,Peter Jackson,2
431,Jurassic Park III,"Action,Adventure,Sci-Fi",92.0,Joe Johnston,2
432,Rise of the Planet of the Apes,"Action,Drama,Sci-Fi",105.0,Rupert Wyatt,2
433,The Spiderwick Chronicles,"Action,Adventure,Drama",96.0,Mark Waters,2
434,The Incredibles,"Action,Adventure,Animation",115.0,Brad Bird,2
435,A Good Day to Die Hard,"Action,Thriller",98.0,John Moore,2
436,The Alamo,"Drama,History,War",137.0,John Lee Hancock,2
437,Cutthroat Island,"Action,Adventure,Comedy",124.0,Renny Harlin,2
438,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",114.0,Ben Stiller,2
439,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",119.0,Jake Kasdan,2
440,Men in Black,"Action,Adventure,Comedy",98.0,Barry Sonnenfeld,2
441,Toy Story 2,"Adventure,Animation,Comedy",92.0,-,0
442,Rush Hour 2,"Action,Comedy,Crime",90.0,Brett Ratner,2
443,Sherlock Holmes,"Action,Adventure,Mystery",128.0,Guy Ritchie,2
444,Ice Age: Dawn of the Dinosaurs,"Adventure,Animation,Comedy",94.0,-,0
445,Sonic the Hedgehog 2,"Action,Adventure,Comedy",122.0,Jeff Fowler,2
446,What Lies Beneath,"Drama,Horror,Mystery",130.0,Robert Zemeckis,2
447,Rio,"Adventure,Animation,Comedy",96.0,Carlos Saldanha,2
448,The Departed,"Crime,Drama,Thriller",151.0,Martin Scorsese,2
449,Charlie's Angels,"Action,Adventure,Comedy",98.0,McG,2
450,Mulan,"Adventure,Animation,Comedy",87.0,-,0
451,Tropic Thunder,"Action,Comedy,War",107.0,Ben Stiller,2
452,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",158.0,David Fincher,2
453,Contact,"Drama,Mystery,Sci-Fi",150.0,Robert Zemeckis,2
454,The Magnificent Seven,"Action,Adventure,Western",132.0,Antoine Fuqua,2
455,Alvin and the Chipmunks: The Road Chip,"Adventure,Animation,Comedy",92.0,Walt Becker,2
456,Atlantis: The Lost Empire,"Action,Adventure,Animation",95.0,-,0
457,Valkyrie,"Drama,History,Thriller",121.0,Bryan Singer,2
458,Pixels,"Action,Comedy,Fantasy",105.0,Chris Columbus,2
459,The Haunted Mansion,"Comedy,Family,Fantasy",99.0,Rob Minkoff,2
460,Hollow Man,"Action,Horror,Sci-Fi",112.0,Paul Verhoeven,2
461,The Interpreter,"Crime,Mystery,Thriller",128.0,Sydney Pollack,2008
462,Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",106.0,Thor Freudenthal,2
463,Now You See Me 2,"Action,Adventure,Comedy",129.0,Jon M. Chu,2
464,Spy Game,"Action,Crime,Thriller",126.0,Tony Scott,2012
465,The Saint,"Action,Adventure,Romance",116.0,Phillip Noyce,2
466,Mission to Mars,"Adventure,Sci-Fi,Thriller",114.0,Brian De Palma,2
467,Tomb Raider,"Action,Adventure,Fantasy",119.0,Roar Uthaug,2
468,Bicentennial Man,"Drama,Sci-Fi",132.0,Chris Columbus,2
469,King Arthur,"Action,Adventure,Drama",126.0,Antoine Fuqua,2
470,Volcano,"Action,Drama,Sci-Fi",104.0,Mick Jackson,2
471,Death on the Nile,"Crime,Drama,Mystery",127.0,Kenneth Branagh,2
472,The Devil's Own,"Action,Crime,Drama",111.0,Alan J. Pakula,1998
473,K-19: The Widowmaker,"Drama,History,Thriller",138.0,Kathryn Bigelow,2
474,Conan the Barbarian,"Action,Adventure,Fantasy",113.0,Marcus Nispel,2
475,The Three Musketeers,"Action,Adventure,Fantasy",110.0,Paul W.S. Anderson,2
476,The Promise,Comedy,115.0,-,0
477,The Promise,"Drama,Horror,Thriller",114.0,Sophon Sakdaphisit,2
478,Twister,"Action,Adventure,Thriller",113.0,Jan de Bont,2
479,Cinderella Man,"Biography,Drama,Romance",144.0,Ron Howard,2
480,The Predator,"Action,Adventure,Sci-Fi",107.0,Shane Black,2
481,Fantastic Four,"Action,Adventure,Fantasy",106.0,Tim Story,2
482,Hannibal,"Crime,Drama,Thriller",131.0,Ridley Scott,2
483,Seabiscuit,"Drama,History,Sport",140.0,Gary Ross,2
484,Bullet Train,"Action,Comedy,Thriller",127.0,David Leitch,2
485,Cast Away,"Adventure,Drama,Romance",143.0,Robert Zemeckis,2
486,Happy Feet,"Adventure,Animation,Comedy",108.0,-,0
487,Ocean's Eleven,"Crime,Thriller",116.0,Steven Soderbergh,2
488,The Bourne Supremacy,"Action,Mystery,Thriller",108.0,Paul Greengrass,2
489,Air Force One,"Action,Drama,Thriller",124.0,Wolfgang Petersen,2022
490,Sing 2,"Adventure,Animation,Comedy",110.0,-,0
491,Fast & Furious,"Action,Crime,Thriller",107.0,Justin Lin,2
492,Elvis,"Biography,Drama,Music",159.0,Baz Luhrmann,2
493,Divergent,"Action,Adventure,Mystery",139.0,Neil Burger,2
494,Hotel Transylvania,"Adventure,Animation,Comedy",91.0,Genndy Tartakovsky,2
495,Shazam!,"Action,Adventure,Comedy",132.0,David F. Sandberg,2
496,Enchanted,"Adventure,Animation,Comedy",107.0,Kevin Lima,2
497,Safe House,"Action,Thriller",115.0,Daniel Espinosa,2
498,Ocean's Thirteen,"Crime,Thriller",122.0,Steven Soderbergh,2
499,Enemy of the State,"Action,Thriller",132.0,Tony Scott,2012
500,Open Season,"Adventure,Animation,Comedy",86.0,-,0
501,Tower Heist,"Action,Comedy,Crime",104.0,Brett Ratner,2
502,102 Dalmatians,"Adventure,Comedy,Family",100.0,Kevin Lima,2
503,Mirror Mirror,"Adventure,Comedy,Drama",106.0,Tarsem Singh,2
504,The Holiday,"Comedy,Romance",136.0,Nancy Meyers,2
505,The Fast and the Furious: Tokyo Drift,"Action,Crime,Thriller",104.0,Justin Lin,2
506,Memoirs of a Geisha,"Drama,Romance",145.0,Rob Marshall,2
507,Enemy at the Gates,"Action,Drama,War",131.0,Jean-Jacques Annaud,2
508,Last Action Hero,"Action,Adventure,Comedy",130.0,John McTiernan,2
509,The Rundown,"Action,Adventure,Comedy",104.0,Peter Berg,2
510,Arthur Christmas,"Adventure,Animation,Comedy",97.0,-,0
511,xXx: Return of Xander Cage,"Action,Adventure,Thriller",107.0,D.J. Caruso,2
512,Meet Joe Black,"Drama,Fantasy,Romance",178.0,Martin Brest,2
513,Cats & Dogs: The Revenge of Kitty Galore,"Action,Adventure,Animation",82.0,Brad Peyton,2
514,Collateral Damage,"Action,Drama,Thriller",108.0,Andrew Davis,2
515,Showtime,"Action,Comedy,Crime",95.0,Tom Dey,2
516,Judge Dredd,"Action,Crime,Sci-Fi",96.0,Danny Cannon,2
517,Zodiac,"Crime,Drama,Mystery",157.0,David Fincher,2
518,The Core,"Action,Adventure,Sci-Fi",135.0,Jon Amiel,2
519,The Greatest Showman,"Biography,Drama,Musical",105.0,Michael Gracey,2
520,Scooby-Doo,"Adventure,Comedy,Family",89.0,Raja Gosnell,2
521,Nutty Professor II: The Klumps,"Comedy,Romance,Sci-Fi",106.0,Peter Segal,2
522,RED 2,"Action,Comedy,Crime",116.0,Dean Parisot,2
523,Click,"Comedy,Drama,Fantasy",107.0,Frank Coraci,2
524,Jumper,"Action,Adventure,Sci-Fi",88.0,Doug Liman,2
525,Hellboy II: The Golden Army,"Action,Adventure,Fantasy",120.0,Guillermo del Toro,2
526,The Longest Yard,"Comedy,Crime,Sport",113.0,Peter Segal,2
527,The Expendables,"Action,Adventure,Thriller",103.0,Sylvester Stallone,2
528,The 6th Day,"Action,Mystery,Sci-Fi",123.0,Roger Spottiswoode,2
529,Bruce Almighty,"Comedy,Fantasy",101.0,Tom Shadyac,2
530,The Hunger Games,"Action,Adventure,Sci-Fi",142.0,Gary Ross,2
531,Minions: The Rise of Gru,"Adventure,Animation,Comedy",87.0,-,0
532,The Hangover Part II,Comedy,102.0,Todd Phillips,2
533,Mission: Impossible,"Action,Adventure,Thriller",110.0,Brian De Palma,2
534,The Lego Batman Movie,"Action,Adventure,Animation",104.0,Chris McKay,2
535,Hotel Transylvania 2,"Adventure,Animation,Comedy",89.0,Genndy Tartakovsky,2
536,Batman Returns,"Action,Crime,Fantasy",126.0,Tim Burton,2
537,The Secret Life of Pets 2,"Adventure,Animation,Comedy",86.0,-,0
538,The Mummy,"Action,Adventure,Fantasy",124.0,Stephen Sommers,2
539,Over the Hedge,"Adventure,Animation,Comedy",83.0,-,0
540,Lilo & Stitch,"Adventure,Animation,Comedy",85.0,-,0
541,Deep Impact,"Action,Drama,Sci-Fi",120.0,Mimi Leder,2
542,Grown Ups 2,Comedy,101.0,Dennis Dugan,2
543,Alvin and the Chipmunks: Chipwrecked,"Adventure,Animation,Comedy",87.0,Mike Mitchell,2
544,Get Smart,"Action,Adventure,Comedy",110.0,Peter Segal,2
545,Robots,"Adventure,Animation,Comedy",91.0,-,0
546,Shutter Island,"Mystery,Thriller",138.0,Martin Scorsese,2
547,Something's Gotta Give,"Comedy,Drama,Romance",128.0,Nancy Meyers,2
548,Four Christmases,"Comedy,Drama,Romance",88.0,Seth Gordon,2
549,Face/Off,"Action,Crime,Sci-Fi",138.0,John Woo,2
550,Bedtime Stories,"Adventure,Comedy,Family",99.0,Adam Shankman,2
551,Road to Perdition,"Crime,Drama,Thriller",117.0,Sam Mendes,2
552,Daredevil,"Action,Crime",103.0,Mark Steven Johnson,2
553,Eagle Eye,"Action,Mystery,Thriller",118.0,D.J. Caruso,2
554,Con Air,"Action,Crime,Thriller",115.0,Simon West,2
555,Yogi Bear,"Adventure,Animation,Comedy",81.0,Eric Brevig,2
556,Cold Mountain,"Adventure,Drama,Romance",154.0,Anthony Minghella,2008
557,The Book of Eli,"Action,Adventure,Drama",118.0,-,0
558,Flubber,"Comedy,Family,Sci-Fi",93.0,Les Mayfield,2
559,The Haunting,"Fantasy,Horror,Mystery",113.0,Jan de Bont,2
560,Space Jam,"Adventure,Animation,Comedy",88.0,Joe Pytka,2
561,Fury,"Action,Drama,War",134.0,David Ayer,2
562,Smallfoot,"Adventure,Animation,Comedy",96.0,-,0
563,The Pink Panther,"Adventure,Comedy,Crime",93.0,Shawn Levy,2
564,Zookeeper,"Comedy,Family,Fantasy",102.0,Frank Coraci,2
565,The Day the Earth Stood Still,"Adventure,Drama,Sci-Fi",104.0,Scott Derrickson,2
566,Conspiracy Theory,"Action,Mystery,Thriller",135.0,Richard Donner,2021
567,Spirit: Stallion of the Cimarron,"Adventure,Animation,Drama",83.0,-,0
568,Swordfish,"Action,Crime,Thriller",99.0,Dominic Sena,2
569,The Manchurian Candidate,"Drama,Mystery,Sci-Fi",129.0,Jonathan Demme,2017
570,Bewitched,"Comedy,Fantasy,Romance",102.0,Nora Ephron,2012
571,The Good Shepherd,"Drama,History,Thriller",167.0,Robert De Niro,2
572,The Time Machine,"Action,Adventure,Sci-Fi",96.0,Simon Wells,2
573,What Dreams May Come,"Drama,Fantasy,Romance",113.0,Vincent Ward,2
574,Mighty Joe Young,"Action,Adventure,Family",114.0,Ron Underwood,2
575,Ad Astra,"Adventure,Drama,Mystery",123.0,James Gray,2
576,The Legend of Zorro,"Action,Adventure,Romance",129.0,Martin Campbell,2
577,Little Nicky,"Comedy,Fantasy",90.0,Steven Brill,2
578,Surrogates,"Action,Sci-Fi,Thriller",89.0,Jonathan Mostow,2
579,Evolution,"Comedy,Sci-Fi",101.0,Ivan Reitman,2022
580,The Brothers Grimm,"Action,Adventure,Comedy",118.0,Terry Gilliam,2
581,Mars Attacks!,"Comedy,Sci-Fi",106.0,Tim Burton,2
582,The Wild,"Adventure,Animation,Comedy",95.0,Steve 'Spaz' Williams,2
583,Thirteen Days,"Drama,History,Thriller",145.0,Roger Donaldson,2
584,Daylight,"Action,Adventure,Drama",114.0,Rob Cohen,2
585,The Last Witch Hunter,"Action,Adventure,Fantasy",106.0,Breck Eisner,2
586,Pompeii,"Action,Adventure,Drama",105.0,Paul W.S. Anderson,2
587,Looney Tunes: Back in Action,"Adventure,Animation,Comedy",93.0,-,0
588,Nine,"Drama,Musical,Romance",118.0,Rob Marshall,2
589,Timeline,"Action,Adventure,Sci-Fi",116.0,Richard Donner,2021
590,Babe: Pig in the City,"Adventure,Comedy,Drama",97.0,George Miller,2
591,The Postman,"Action,Adventure,Drama",177.0,Kevin Costner,2
592,Red Planet,"Action,Sci-Fi,Thriller",106.0,Antony Hoffman,2
593,The Invasion,"Sci-Fi,Thriller",99.0,Oliver Hirschbiegel,2
594,Amsterdam,"Comedy,Drama,History",134.0,David O. Russell,2
595,A Sound of Thunder,"Action,Adventure,Horror",110.0,Peter Hyams,2
596,The Lion King,"Adventure,Animation,Drama",88.0,-,0
597,Journey 2: The Mysterious Island,"Action,Adventure,Comedy",94.0,Brad Peyton,2
598,Jack and Jill,Comedy,91.0,Dennis Dugan,2
599,A Beautiful Mind,"Biography,Drama",135.0,Ron Howard,2
600,Cloudy with a Chance of Meatballs 2,"Adventure,Animation,Comedy",95.0,-,0
601,Red Dragon,"Crime,Drama,Thriller",124.0,Brett Ratner,2
602,Hidalgo,"Action,Adventure,Biography",136.0,Joe Johnston,2
603,The League of Extraordinary Gentlemen,"Action,Adventure,Fantasy",110.0,Stephen Norrington,2
604,Exorcist: The Beginning,"Horror,Mystery,Thriller",114.0,Renny Harlin,2
605,The Little Prince,"Adventure,Animation,Drama",108.0,Mark Osborne,2
606,The Equalizer 2,"Action,Crime,Thriller",121.0,Antoine Fuqua,2
607,Despicable Me 2,"Adventure,Animation,Comedy",98.0,-,0
608,2 Fast 2 Furious,"Action,Crime,Thriller",107.0,John Singleton,2019
609,Children of Men,"Action,Drama,Sci-Fi",109.0,Alfonso Cuarón,2
610,The Adventures of Rocky & Bullwinkle,"Adventure,Animation,Comedy",92.0,Des McAnuff,2
611,The Secret Life of Pets,"Adventure,Animation,Comedy",87.0,Chris Renaud,2
612,Independence Day,"Action,Adventure,Sci-Fi",145.0,Roland Emmerich,2
613,Sing,"Animation,Comedy,Family",108.0,-,0
614,Despicable Me 3,"Adventure,Animation,Comedy",89.0,-,0
615,The Lost World: Jurassic Park,"Action,Adventure,Sci-Fi",129.0,Steven Spielberg,2
616,Ice Age: The Meltdown,"Adventure,Animation,Comedy",91.0,Carlos Saldanha,2
617,Madagascar,"Adventure,Animation,Comedy",86.0,-,0
618,Grown Ups,Comedy,102.0,Dennis Dugan,2
619,Shark Tale,"Adventure,Animation,Comedy",90.0,-,0
620,X-Men,"Action,Adventure,Sci-Fi",104.0,Bryan Singer,2
621,Wanted,"Action,Crime,Thriller",110.0,Timur Bekmambetov,2
622,The Rock,"Action,Adventure,Thriller",136.0,Michael Bay,2
623,Ghostbusters: Afterlife,"Adventure,Comedy,Fantasy",124.0,Jason Reitman,2
624,50 First Dates,"Comedy,Drama,Romance",99.0,Peter Segal,2
625,Hairspray,"Comedy,Drama,Musical",117.0,Adam Shankman,2
626,Now You See Me,"Crime,Mystery,Thriller",115.0,Louis Leterrier,2
627,Dreamgirls,"Drama,Music,Musical",130.0,Bill Condon,2
628,Christopher Robin,"Adventure,Comedy,Drama",104.0,Marc Forster,2
629,Inspector Gadget,"Action,Adventure,Comedy",78.0,David Kellogg,2
630,Immortals,"Action,Drama,Fantasy",110.0,Tarsem Singh,2
631,The Terminal,"Comedy,Drama,Romance",128.0,Steven Spielberg,2
632,Constantine,"Action,Fantasy,Horror",121.0,Francis Lawrence,2
633,Morbius,"Action,Adventure,Horror",104.0,Daniel Espinosa,2
634,Monster House,"Animation,Comedy,Family",91.0,Gil Kenan,2
635,Vertical Limit,"Action,Adventure,Drama",124.0,Martin Campbell,2
636,Life,"Comedy,Crime,Drama",108.0,Ted Demme,2002
637,Abominable,"Adventure,Animation,Comedy",97.0,-,0
638,Be Cool,"Comedy,Crime,Music",118.0,F. Gary Gray,2
639,House of Gucci,"Biography,Crime,Drama",158.0,Ridley Scott,2
640,Munich,"Action,Drama,History",164.0,Steven Spielberg,2
641,Killers,"Action,Comedy,Romance",100.0,Robert Luketic,2
642,Tears of the Sun,"Action,Drama,Thriller",121.0,Antoine Fuqua,2
643,Lady in the Water,"Drama,Fantasy,Mystery",110.0,M. Night Shyamalan,2
644,Spanglish,"Comedy,Drama,Romance",131.0,James L. Brooks,2
645,Bandits,"Comedy,Crime,Drama",123.0,Barry Levinson,2
646,Anna and the King,"Drama,History,Romance",148.0,Andy Tennant,2
647,First Knight,"Action,Adventure,Drama",134.0,Jerry Zucker,2
648,Sucker Punch,"Action,Adventure,Fantasy",110.0,Zack Snyder,2
649,Hostage,"Action,Crime,Drama",113.0,Florent-Emilio Siri,2
650,Hostage,"Crime,Drama,Thriller",105.0,Constantine Giannaris,2
651,Inferno,"Action,Adventure,Crime",121.0,Ron Howard,2
652,Hollywood Homicide,"Action,Comedy,Crime",116.0,Ron Shelton,2
653,Titan A.E.,"Action,Adventure,Animation",94.0,-,0
654,Flight of the Phoenix,"Action,Adventure,Drama",113.0,John Moore,2
655,Soldier,"Action,Drama,Sci-Fi",99.0,Paul W.S. Anderson,2
656,Soldier,"Action,Drama,Musical",156.0,-,0
657,The 355,"Action,Thriller",122.0,Simon Kinberg,2
658,Virus,"Action,Horror,Sci-Fi",99.0,John Bruno,2
659,Monkeybone,"Animation,Comedy,Fantasy",93.0,Henry Selick,2
660,Minions,"Adventure,Animation,Comedy",91.0,-,0
661,The SpongeBob Movie: Sponge Out of Water,"Adventure,Animation,Comedy",92.0,-,0
662,The Lost City,"Action,Adventure,Comedy",112.0,-,0
663,Unbreakable,"Drama,Mystery,Sci-Fi",106.0,M. Night Shyamalan,2
664,Talladega Nights: The Ballad of Ricky Bobby,"Comedy,Sport",108.0,Adam McKay,2
665,The Angry Birds Movie,"Action,Adventure,Animation",97.0,-,0
666,Snake Eyes,"Crime,Mystery,Thriller",98.0,Brian De Palma,2
667,Sphere,"Action,Mystery,Sci-Fi",134.0,Barry Levinson,2
668,The Simpsons Movie,"Adventure,Animation,Comedy",87.0,David Silverman,2
669,Funny People,"Comedy,Drama",146.0,Judd Apatow,2
670,The Kingdom,"Action,Drama,Thriller",110.0,Peter Berg,2
671,Dr. Dolittle 2,"Comedy,Family,Fantasy",87.0,Steve Carr,2
672,Braveheart,"Biography,Drama,History",178.0,Mel Gibson,2
673,Jarhead,"Biography,Drama,War",125.0,Sam Mendes,2
674,Driven,"Action,Drama,Sport",116.0,Renny Harlin,2
675,The Majestic,"Drama,Romance",152.0,Frank Darabont,2
676,Two Brothers,"Adventure,Drama,Family",109.0,Jean-Jacques Annaud,2
677,The Village,"Drama,Mystery,Thriller",108.0,M. Night Shyamalan,2
678,Doctor Dolittle,"Comedy,Family,Fantasy",85.0,Betty Thomas,2
679,Signs,"Drama,Mystery,Sci-Fi",106.0,M. Night Shyamalan,2
680,Shrek 2,"Adventure,Animation,Comedy",93.0,-,0
681,Cars,"Adventure,Animation,Comedy",117.0,-,0
682,Alvin and the Chipmunks: The Squeakquel,"Adventure,Animation,Comedy",88.0,Betty Thomas,2
